"","SYMBOL","DATE","TIME","PRICE","SIZE","G127","CORR","COND","EX"
"11249","AA",20070504,"12:18:50",35.29,100,0,0,"E","N"
"11250","AA",20070504,"12:19:05",35.29,100,0,0,"E","N"
"11251","AA",20070504,"12:19:10",35.29,100,0,0,"E","N"
"11252","AA",20070504,"12:19:10",35.29,100,0,0,"E","N"
"11253","AA",20070504,"12:19:10",35.29,300,0,0,"E","N"
"11254","AA",20070504,"12:19:10",35.29,100,0,0,"E","N"
"11255","AA",20070504,"12:19:11",35.29,100,0,0,"E","N"
"11265","AA",20070504,"12:19:16",35.3,500,0,0,"F","N"
"11266","AA",20070504,"12:19:26",35.28,200,0,0,"E","N"
"11270","AA",20070504,"12:19:30",35.28,500,0,0,"E","N"
"11271","AA",20070504,"12:19:35",35.29,300,0,0,"F","N"
"11272","AA",20070504,"12:19:44",35.28,300,0,0,"E","N"
"11273","AA",20070504,"12:19:55",35.29,300,0,0,"F","N"
"11275","AA",20070504,"12:20:03",35.29,100,0,0,"E","N"
"11276","AA",20070504,"12:20:07",35.29,700,0,0,"E","N"
"11277","AA",20070504,"12:20:08",35.29,300,0,0,"E","N"
"11278","AA",20070504,"12:20:08",35.29,2200,0,0,"E","N"
"11280","AA",20070504,"12:20:09",35.29,100,0,0,"E","N"
"11281","AA",20070504,"12:20:09",35.29,100,0,0,"E","N"
"11285","AA",20070504,"12:20:13",35.29,100,0,0,"E","N"
"11288","AA",20070504,"12:20:16",35.29,300,0,0,"F","N"
"11289","AA",20070504,"12:20:17",35.29,100,0,0,"E","N"
"11296","AA",20070504,"12:20:19",35.29,100,0,0,"E","N"
"11298","AA",20070504,"12:20:20",35.29,200,0,0,"E","N"
"11299","AA",20070504,"12:20:36",35.29,1200,0,0,"F","N"
"11300","AA",20070504,"12:21:01",35.28,200,0,0,"F","N"
"11301","AA",20070504,"12:21:02",35.28,100,0,0,"E","N"
"11302","AA",20070504,"12:21:02",35.28,800,0,0,"E","N"
"11303","AA",20070504,"12:21:02",35.28,100,0,0,"E","N"
"11304","AA",20070504,"12:21:03",35.28,100,0,0,"E","N"
"11305","AA",20070504,"12:21:21",35.28,1600,0,0,"E","N"
"11307","AA",20070504,"12:21:21",35.28,100,0,0,"E","N"
"11308","AA",20070504,"12:21:21",35.28,100,0,0,"E","P"
"11309","AA",20070504,"12:21:21",35.28,100,0,0,"E","P"
"11310","AA",20070504,"12:21:21",35.28,100,0,0,"E","P"
"11311","AA",20070504,"12:21:21",35.28,100,0,0,"E","P"
"11312","AA",20070504,"12:21:21",35.28,100,0,0,"E","P"
"11313","AA",20070504,"12:21:21",35.28,100,0,0,"E","P"
"11314","AA",20070504,"12:21:21",35.28,100,0,0,"E","P"
"11315","AA",20070504,"12:21:22",35.28,300,0,0,"E","P"
"11316","AA",20070504,"12:21:25",35.27,100,0,0,"F","N"
"11323","AA",20070504,"12:21:34",35.27,100,0,0,"E","P"
"11324","AA",20070504,"12:21:35",35.27,100,0,0,"E","N"
"11326","AA",20070504,"12:21:52",35.28,400,0,0,"F","N"
"11328","AA",20070504,"12:22:00",35.27,2000,0,0,"E","N"
"11330","AA",20070504,"12:22:02",35.27,100,0,0,"E","N"
"11331","AA",20070504,"12:22:03",35.27,100,0,0,"E","N"
"11332","AA",20070504,"12:22:04",35.27,100,0,0,"E","N"
"11333","AA",20070504,"12:22:09",35.27,2000,0,0,"E","N"
"11334","AA",20070504,"12:22:10",35.27,100,0,0,"E","N"
"11335","AA",20070504,"12:22:11",35.27,200,0,0,"E","N"
"11336","AA",20070504,"12:22:11",35.27,100,0,0,"E","N"
"11337","AA",20070504,"12:22:12",35.27,100,0,0,"E","N"
"11338","AA",20070504,"12:22:12",35.27,100,0,0,"E","N"
"11339","AA",20070504,"12:22:12",35.27,100,0,0,"E","N"
"11340","AA",20070504,"12:22:12",35.27,400,0,0,"E","N"
"11342","AA",20070504,"12:22:22",35.26,100,0,0,"E","N"
"11343","AA",20070504,"12:22:29",35.26,1000,0,0,"E","N"
"11344","AA",20070504,"12:22:41",35.26,100,0,0,"E","N"
"11345","AA",20070504,"12:22:43",35.27,800,0,0,"E","N"
"11347","AA",20070504,"12:22:49",35.26,100,0,0,"E","N"
"11348","AA",20070504,"12:22:49",35.27,700,0,0,"E","N"
"11349","AA",20070504,"12:22:51",35.26,100,0,0,"E","N"
"11350","AA",20070504,"12:22:51",35.26,100,0,0,"E","N"
"11352","AA",20070504,"12:23:08",35.27,1700,0,0,"E","N"
"11354","AA",20070504,"12:23:11",35.26,100,0,0,"E","N"
"11355","AA",20070504,"12:23:20",35.26,200,0,0,"E","N"
"11356","AA",20070504,"12:23:21",35.26,400,0,0,"E","N"
"11357","AA",20070504,"12:23:22",35.26,400,0,0,"E","N"
"11360","AA",20070504,"12:23:22",35.26,100,0,0,"E","N"
"11362","AA",20070504,"12:23:22",35.26,4900,0,0,"E","N"
"11363","AA",20070504,"12:23:22",35.26,300,0,0,"E","N"
"11366","AA",20070504,"12:23:23",35.25,200,0,0,"E","N"
"11367","AA",20070504,"12:23:23",35.25,100,0,0,"E","N"
"11369","AA",20070504,"12:23:23",35.25,400,0,0,"E","N"
"11370","AA",20070504,"12:23:23",35.25,400,0,0,"E","N"
"11372","AA",20070504,"12:23:24",35.25,100,0,0,"E","N"
"11373","AA",20070504,"12:23:24",35.25,200,0,0,"E","N"
"11374","AA",20070504,"12:23:24",35.25,500,0,0,"E","N"
"11375","AA",20070504,"12:23:24",35.25,100,0,0,"E","N"
"11376","AA",20070504,"12:23:25",35.25,200,0,0,"E","N"
"11377","AA",20070504,"12:23:25",35.25,100,0,0,"E","N"
"11380","AA",20070504,"12:23:25",35.25,100,0,0,"E","P"
"11382","AA",20070504,"12:23:25",35.25,100,0,0,"E","P"
"11383","AA",20070504,"12:23:25",35.25,100,0,0,"E","P"
"11384","AA",20070504,"12:23:25",35.25,100,0,0,"E","N"
"11388","AA",20070504,"12:23:25",35.25,100,0,0,"E","P"
"11389","AA",20070504,"12:23:25",35.25,300,0,0,"E","P"
"11391","AA",20070504,"12:23:26",35.25,100,0,0,"E","P"
"11397","AA",20070504,"12:23:27",35.25,100,0,0,"E","P"
"11403","AA",20070504,"12:23:28",35.25,100,0,0,"E","P"
"11404","AA",20070504,"12:23:29",35.25,200,0,0,"E","N"
"11405","AA",20070504,"12:23:29",35.25,100,0,0,"E","N"
"11406","AA",20070504,"12:23:29",35.25,100,0,0,"E","P"
"11409","AA",20070504,"12:23:38",35.24,200,0,0,"E","N"
"11410","AA",20070504,"12:23:44",35.25,300,0,0,"F","D"
"11411","AA",20070504,"12:23:45",35.25,100,0,0,"E","N"
"11419","AA",20070504,"12:23:47",35.25,200,0,0,"E","N"
"11420","AA",20070504,"12:23:54",35.25,100,0,0,"E","P"
"11421","AA",20070504,"12:23:54",35.25,100,0,0,"E","N"
"11422","AA",20070504,"12:24:06",35.24,200,0,0,"E","N"
"11427","AA",20070504,"12:24:11",35.24,100,0,0,"E","P"
"11429","AA",20070504,"12:24:14",35.24,100,0,0,"E","N"
"11430","AA",20070504,"12:24:16",35.24,100,0,0,"E","P"
"11436","AA",20070504,"12:24:28",35.23,600,0,0,"E","N"
"11437","AA",20070504,"12:24:30",35.23,200,0,0,"E","N"
"11438","AA",20070504,"12:24:31",35.24,100,0,0,"E","N"
"11439","AA",20070504,"12:24:31",35.23,200,0,0,"E","N"
"11440","AA",20070504,"12:24:35",35.23,100,0,0,"E","N"
"11441","AA",20070504,"12:24:35",35.23,100,0,0,"E","N"
"11442","AA",20070504,"12:24:36",35.23,400,0,0,"E","N"
"11444","AA",20070504,"12:24:37",35.23,100,0,0,"E","P"
"11445","AA",20070504,"12:24:37",35.23,100,0,0,"E","N"
"11446","AA",20070504,"12:24:37",35.23,100,0,0,"E","N"
"11447","AA",20070504,"12:24:37",35.23,100,0,0,"E","N"
"11448","AA",20070504,"12:24:37",35.23,200,0,0,"E","N"
"11449","AA",20070504,"12:24:38",35.23,400,0,0,"E","N"
"11450","AA",20070504,"12:24:38",35.23,100,0,0,"E","N"
"11455","AA",20070504,"12:24:41",35.23,100,0,0,"E","P"
"11459","AA",20070504,"12:24:42",35.23,100,0,0,"E","N"
"11462","AA",20070504,"12:24:53",35.22,100,0,0,"E","P"
"11463","AA",20070504,"12:24:53",35.22,100,0,0,"E","P"
"11464","AA",20070504,"12:24:53",35.22,100,0,0,"E","N"
"11465","AA",20070504,"12:24:54",35.22,100,0,0,"E","N"
"11467","AA",20070504,"12:24:55",35.22,200,0,0,"E","N"
"11469","AA",20070504,"12:24:59",35.23,300,0,0,"E","N"
"11470","AA",20070504,"12:25:02",35.22,600,0,0,"E","N"
"11477","AA",20070504,"12:25:03",35.22,100,0,0,"E","N"
"11479","AA",20070504,"12:25:03",35.22,100,0,0,"E","P"
"11483","AA",20070504,"12:25:03",35.22,100,0,0,"E","N"
"11484","AA",20070504,"12:25:15",35.23,100,0,0,"E","N"
"11485","AA",20070504,"12:25:16",35.23,100,0,0,"E","P"
"11486","AA",20070504,"12:25:16",35.23,6800,0,0,"E","N"
"11489","AA",20070504,"12:25:16",35.23,100,0,0,"E","P"
"11490","AA",20070504,"12:25:16",35.23,100,0,0,"E","P"
"11491","AA",20070504,"12:25:16",35.23,100,0,0,"E","P"
"11492","AA",20070504,"12:25:16",35.23,100,0,0,"E","P"
"11496","AA",20070504,"12:25:16",35.23,100,0,0,"E","N"
"11497","AA",20070504,"12:25:16",35.23,500,0,0,"E","N"
"11498","AA",20070504,"12:25:19",35.24,100,0,0,"E","N"
"11499","AA",20070504,"12:25:20",35.24,500,0,0,"E","N"
"11500","AA",20070504,"12:25:20",35.24,100,0,0,"E","N"
"11504","AA",20070504,"12:25:21",35.24,200,0,0,"E","N"
"11505","AA",20070504,"12:25:21",35.24,100,0,0,"E","N"
"11506","AA",20070504,"12:25:21",35.24,1100,0,0,"E","N"
"11507","AA",20070504,"12:25:22",35.24,100,0,0,"E","N"
"11512","AA",20070504,"12:25:23",35.24,100,0,0,"E","N"
"11517","AA",20070504,"12:25:24",35.24,200,0,0,"E","N"
"11518","AA",20070504,"12:25:24",35.24,100,0,0,"E","P"
"11520","AA",20070504,"12:25:30",35.23,200,0,0,"F","N"
"11521","AA",20070504,"12:25:34",35.24,100,0,0,"E","N"
"11524","AA",20070504,"12:25:35",35.25,100,0,0,"E","N"
"11525","AA",20070504,"12:25:39",35.24,200,0,0,"E","N"
"11527","AA",20070504,"12:25:40",35.24,400,0,0,"E","N"
"11528","AA",20070504,"12:25:41",35.24,500,0,0,"E","N"
"11532","AA",20070504,"12:25:42",35.24,100,0,0,"E","N"
"11533","AA",20070504,"12:25:49",35.23,400,0,0,"E","N"
"11534","AA",20070504,"12:25:56",35.23,200,0,0,"E","N"
"11538","AA",20070504,"12:25:59",35.23,100,0,0,"E","P"
"11539","AA",20070504,"12:26:00",35.23,1100,0,0,"E","N"
"11540","AA",20070504,"12:26:00",35.23,100,0,0,"E","N"
"11541","AA",20070504,"12:26:05",35.23,500,0,0,"E","N"
"11545","AA",20070504,"12:26:05",35.24,200,0,0,"E","P"
"11546","AA",20070504,"12:26:05",35.24,100,0,0,"E","P"
"11547","AA",20070504,"12:26:06",35.24,700,0,0,"F","N"
"11548","AA",20070504,"12:26:06",35.23,400,0,0,"E","N"
"11549","AA",20070504,"12:26:13",35.23,100,0,0,"E","N"
"11551","AA",20070504,"12:26:17",35.23,100,0,0,"E","N"
"11552","AA",20070504,"12:26:17",35.23,100,0,0,"E","N"
"11553","AA",20070504,"12:26:17",35.23,100,0,0,"E","N"
"11554","AA",20070504,"12:26:18",35.23,3600,0,0,"E","N"
"11555","AA",20070504,"12:26:19",35.23,100,0,0,"E","N"
"11556","AA",20070504,"12:26:20",35.23,200,0,0,"E","N"
"11557","AA",20070504,"12:26:20",35.23,100,0,0,"E","N"
"11558","AA",20070504,"12:26:21",35.23,300,0,0,"E","N"
"11559","AA",20070504,"12:26:22",35.23,100,0,0,"E","N"
"11561","AA",20070504,"12:26:23",35.23,100,0,0,"E","N"
"11563","AA",20070504,"12:26:24",35.23,100,0,0,"E","N"
"11564","AA",20070504,"12:26:24",35.23,100,0,0,"E","N"
"11565","AA",20070504,"12:26:24",35.23,100,0,0,"E","N"
"11566","AA",20070504,"12:26:24",35.22,100,0,0,"E","N"
"11569","AA",20070504,"12:26:25",35.22,100,0,0,"E","N"
"11570","AA",20070504,"12:26:25",35.22,100,0,0,"E","N"
"11574","AA",20070504,"12:26:28",35.22,100,0,0,"E","N"
"11575","AA",20070504,"12:26:34",35.22,300,0,0,"E","N"
"11578","AA",20070504,"12:26:34",35.22,100,0,0,"E","P"
"11579","AA",20070504,"12:26:35",35.22,100,0,0,"E","N"
"11580","AA",20070504,"12:26:41",35.22,300,0,0,"E","N"
"11581","AA",20070504,"12:26:42",35.22,100,0,0,"E","N"
"11586","AA",20070504,"12:26:45",35.22,700,0,0,"E","N"
"11589","AA",20070504,"12:26:46",35.22,100,0,0,"E","P"
"11590","AA",20070504,"12:26:47",35.22,200,0,0,"E","N"
"11591","AA",20070504,"12:26:47",35.22,200,0,0,"E","N"
"11592","AA",20070504,"12:26:50",35.22,100,0,0,"E","N"
"11593","AA",20070504,"12:26:53",35.22,100,0,0,"E","P"
"11600","AA",20070504,"12:26:53",35.22,100,0,0,"E","P"
"11605","AA",20070504,"12:26:54",35.22,200,0,0,"F","N"
"11608","AA",20070504,"12:26:54",35.23,900,0,0,"F","N"
"11609","AA",20070504,"12:26:54",35.23,200,0,0,"F","N"
"11610","AA",20070504,"12:26:54",35.23,100,0,0,"E","N"
"11612","AA",20070504,"12:26:55",35.23,100,0,0,"E","N"
"11613","AA",20070504,"12:27:01",35.23,100,0,0,"E","N"
"11614","AA",20070504,"12:27:01",35.23,200,0,0,"E","N"
"11615","AA",20070504,"12:27:01",35.23,200,0,0,"E","N"
"11616","AA",20070504,"12:27:05",35.22,100,0,0,"E","P"
"11617","AA",20070504,"12:27:05",35.22,100,0,0,"E","P"
"11618","AA",20070504,"12:27:05",35.22,100,0,0,"E","P"
"11619","AA",20070504,"12:27:05",35.22,100,0,0,"E","P"
"11620","AA",20070504,"12:27:05",35.22,100,0,0,"E","P"
"11621","AA",20070504,"12:27:05",35.22,500,0,0,"E","P"
"11624","AA",20070504,"12:27:10",35.23,1100,0,0,"E","N"
"11625","AA",20070504,"12:27:10",35.23,800,0,0,"E","N"
"11626","AA",20070504,"12:27:11",35.23,1800,0,0,"E","N"
"11627","AA",20070504,"12:27:11",35.23,100,0,0,"E","P"
"11628","AA",20070504,"12:27:14",35.23,800,0,0,"E","N"
"11629","AA",20070504,"12:27:14",35.23,100,0,0,"E","P"
"11630","AA",20070504,"12:27:14",35.23,100,0,0,"E","P"
"11636","AA",20070504,"12:27:18",35.24,100,0,0,"E","P"
"11637","AA",20070504,"12:27:19",35.24,200,0,0,"E","N"
"11639","AA",20070504,"12:27:36",35.24,2800,0,0,"F","N"
"11641","AA",20070504,"12:27:36",35.24,100,0,0,"E","N"
"11642","AA",20070504,"12:27:37",35.24,100,0,0,"E","N"
"11643","AA",20070504,"12:27:38",35.25,300,0,0,"E","N"
"11644","AA",20070504,"12:27:38",35.25,300,0,0,"E","N"
"11645","AA",20070504,"12:27:38",35.25,100,0,0,"E","N"
"11646","AA",20070504,"12:27:39",35.25,300,0,0,"E","N"
"11647","AA",20070504,"12:27:39",35.25,100,0,0,"E","N"
"11648","AA",20070504,"12:27:39",35.25,200,0,0,"E","N"
"11649","AA",20070504,"12:27:39",35.25,100,0,0,"E","N"
"11654","AA",20070504,"12:27:40",35.25,100,0,0,"E","N"
"11655","AA",20070504,"12:27:40",35.25,100,0,0,"E","N"
"11660","AA",20070504,"12:27:48",35.24,100,0,0,"E","P"
"11661","AA",20070504,"12:27:48",35.24,100,0,0,"E","N"
"11662","AA",20070504,"12:27:49",35.24,200,0,0,"E","N"
"11671","AA",20070504,"12:27:54",35.24,900,0,0,"F","N"
"11679","AA",20070504,"12:28:04",35.25,100,0,0,"E","P"
"11680","AA",20070504,"12:28:04",35.25,300,0,0,"E","P"
"11681","AA",20070504,"12:28:04",35.25,100,0,0,"E","P"
"11685","AA",20070504,"12:28:04",35.25,2900,0,0,"F","N"
"11688","AA",20070504,"12:28:08",35.24,100,0,0,"E","P"
"11693","AA",20070504,"12:28:08",35.24,800,0,0,"E","N"
"11695","AA",20070504,"12:28:08",35.24,200,0,0,"E","N"
"11697","AA",20070504,"12:28:18",35.25,300,0,0,"E","N"
"11699","AA",20070504,"12:28:39",35.24,400,0,0,"E","N"
"11708","AA",20070504,"12:28:50",35.25,100,0,0,"E","P"
"11709","AA",20070504,"12:28:50",35.25,1400,0,0,"F","N"
"11717","AA",20070504,"12:29:02",35.25,100,0,0,"E","N"
"11723","AA",20070504,"12:29:09",35.25,500,0,0,"F","N"
"11724","AA",20070504,"12:29:12",35.25,600,0,0,"E","N"
"11725","AA",20070504,"12:29:12",35.25,100,0,0,"E","N"
"11726","AA",20070504,"12:29:16",35.25,100,0,0,"E","N"
"11727","AA",20070504,"12:29:17",35.25,100,0,0,"E","N"
"11728","AA",20070504,"12:29:17",35.25,100,0,0,"E","N"
"11734","AA",20070504,"12:29:17",35.26,1100,0,0,"F","N"
"11744","AA",20070504,"12:29:18",35.26,400,0,0,"E","P"
"11752","AA",20070504,"12:29:19",35.26,100,0,0,"E","N"
"11756","AA",20070504,"12:29:21",35.26,300,0,0,"E","N"
"11759","AA",20070504,"12:29:23",35.26,100,0,0,"E","N"
"11760","AA",20070504,"12:29:23",35.26,100,0,0,"E","N"
"11770","AA",20070504,"12:29:32",35.25,400,0,0,"E","N"
"11771","AA",20070504,"12:29:32",35.26,200,0,0,"F","N"
"11772","AA",20070504,"12:29:32",35.26,100,0,0,"E","N"
"11773","AA",20070504,"12:29:34",35.26,100,0,0,"F","N"
"11774","AA",20070504,"12:29:38",35.25,400,0,0,"E","N"
"11775","AA",20070504,"12:29:41",35.25,100,0,0,"E","N"
"11776","AA",20070504,"12:29:44",35.25,100,0,0,"E","N"
"11777","AA",20070504,"12:29:44",35.25,100,0,0,"E","N"
"11781","AA",20070504,"12:29:47",35.26,500,0,0,"F","N"
"11782","AA",20070504,"12:29:50",35.25,200,0,0,"E","N"
"11783","AA",20070504,"12:29:50",35.25,600,0,0,"E","N"
"11784","AA",20070504,"12:29:50",35.26,100,0,0,"E","N"
"11785","AA",20070504,"12:29:51",35.25,1400,0,0,"E","N"
"11786","AA",20070504,"12:29:53",35.25,400,0,0,"E","N"
"11787","AA",20070504,"12:30:00",35.26,100,0,0,"E","P"
"11788","AA",20070504,"12:30:01",35.26,200,0,0,"E","N"
"11795","AA",20070504,"12:30:01",35.25,100,0,0,"E","P"
"11796","AA",20070504,"12:30:02",35.25,900,0,0,"E","N"
"11799","AA",20070504,"12:30:03",35.24,200,0,0,"E","N"
"11808","AA",20070504,"12:30:03",35.25,200,0,0,"E","P"
"11809","AA",20070504,"12:30:03",35.25,100,0,0,"E","P"
"11810","AA",20070504,"12:30:03",35.25,100,0,0,"E","P"
"11811","AA",20070504,"12:30:03",35.25,100,0,0,"E","P"
"11812","AA",20070504,"12:30:03",35.25,100,0,0,"E","P"
"11813","AA",20070504,"12:30:03",35.25,800,0,0,"E","P"
"11816","AA",20070504,"12:30:03",35.25,100,0,0,"F","C"
"11817","AA",20070504,"12:30:03",35.26,100,0,0,"F","P"
"11818","AA",20070504,"12:30:03",35.26,100,0,0,"F","P"
"11819","AA",20070504,"12:30:04",35.26,100,0,0,"E","P"
"11821","AA",20070504,"12:30:04",35.26,500,0,0,"F","N"
"11823","AA",20070504,"12:30:06",35.25,200,0,0,"E","N"
"11824","AA",20070504,"12:30:07",35.26,100,0,0,"E","N"
"11825","AA",20070504,"12:30:09",35.26,100,0,0,"E","N"
"11826","AA",20070504,"12:30:13",35.26,100,0,0,"E","N"
"11827","AA",20070504,"12:30:14",35.25,200,0,0,"F","N"
"11828","AA",20070504,"12:30:16",35.26,100,0,0,"E","N"
"11829","AA",20070504,"12:30:34",35.25,100,0,0,"E","N"
"11838","AA",20070504,"12:30:43",35.26,100,0,0,"E","P"
"11839","AA",20070504,"12:30:43",35.26,100,0,0,"E","P"
"11840","AA",20070504,"12:30:43",35.26,100,0,0,"E","P"
"11841","AA",20070504,"12:30:43",35.26,100,0,0,"E","P"
"11842","AA",20070504,"12:30:43",35.26,200,0,0,"E","P"
"11846","AA",20070504,"12:30:43",35.26,2300,0,0,"F","N"
"11847","AA",20070504,"12:30:44",35.26,100,0,0,"F","C"
"11850","AA",20070504,"12:30:44",35.27,200,0,0,"F","N"
"11856","AA",20070504,"12:30:44",35.26,100,0,0,"E","P"
"11857","AA",20070504,"12:30:45",35.26,200,0,0,"E","P"
"11858","AA",20070504,"12:30:45",35.26,100,0,0,"E","P"
"11865","AA",20070504,"12:30:45",35.26,100,0,0,"E","N"
"11867","AA",20070504,"12:30:50",35.25,100,0,0,"E","N"
"11868","AA",20070504,"12:30:52",35.25,200,0,0,"E","N"
"11870","AA",20070504,"12:30:57",35.25,200,0,0,"E","N"
"11871","AA",20070504,"12:30:57",35.25,500,0,0,"E","N"
"11879","AA",20070504,"12:31:04",35.24,100,0,0,"E","N"
"11880","AA",20070504,"12:31:04",35.24,200,0,0,"E","N"
"11883","AA",20070504,"12:31:04",35.24,100,0,0,"E","N"
"11884","AA",20070504,"12:31:05",35.24,100,0,0,"E","N"
"11887","AA",20070504,"12:31:18",35.25,600,0,0,"E","N"
"11898","AA",20070504,"12:31:27",35.24,200,0,0,"E","N"
"11899","AA",20070504,"12:31:27",35.24,3800,0,0,"E","N"
"11904","AA",20070504,"12:31:32",35.22,100,0,0,"E","N"
"11905","AA",20070504,"12:31:35",35.23,200,0,0,"E","N"
"11906","AA",20070504,"12:31:35",35.21,400,0,0,"E","P"
"11910","AA",20070504,"12:31:35",35.22,100,0,0,"E","N"
"11912","AA",20070504,"12:31:37",35.21,300,0,0,"F","D"
"11925","AA",20070504,"12:31:44",35.22,500,0,0,"E","N"
"11930","AA",20070504,"12:31:45",35.22,2400,0,0,"F","N"
"11931","AA",20070504,"12:31:45",35.22,100,0,0,"E","N"
"11936","AA",20070504,"12:31:47",35.22,800,0,0,"E","N"
"11937","AA",20070504,"12:31:49",35.23,1300,0,0,"E","N"
"11938","AA",20070504,"12:31:49",35.23,200,0,0,"E","N"
"11939","AA",20070504,"12:31:49",35.23,800,0,0,"E","N"
"11940","AA",20070504,"12:31:54",35.23,600,0,0,"E","N"
"11949","AA",20070504,"12:31:55",35.23,100,0,0,"E","N"
"11950","AA",20070504,"12:31:56",35.23,100,0,0,"E","N"
"11951","AA",20070504,"12:31:58",35.22,100,0,0,"F","N"
"11962","AA",20070504,"12:31:59",35.23,200,0,0,"F","P"
"11963","AA",20070504,"12:32:00",35.22,100,0,0,"F","N"
"11964","AA",20070504,"12:32:00",35.23,2300,0,0,"F","N"
"11966","AA",20070504,"12:32:08",35.22,200,0,0,"E","N"
"11969","AA",20070504,"12:32:14",35.22,500,0,0,"E","N"
"11973","AA",20070504,"12:32:22",35.21,1100,0,0,"E","N"
"11975","AA",20070504,"12:32:23",35.22,300,0,0,"E","N"
"11976","AA",20070504,"12:32:25",35.21,100,0,0,"E","N"
"11988","AA",20070504,"12:32:33",35.21,100,0,0,"E","N"
"11989","AA",20070504,"12:32:33",35.21,200,0,0,"E","N"
"11992","AA",20070504,"12:32:34",35.21,100,0,0,"E","N"
"11996","AA",20070504,"12:32:44",35.22,800,0,0,"E","N"
"11998","AA",20070504,"12:32:44",35.22,500,0,0,"E","N"
"11999","AA",20070504,"12:32:45",35.22,100,0,0,"E","N"
"12000","AA",20070504,"12:32:45",35.22,100,0,0,"E","N"
"12001","AA",20070504,"12:32:47",35.22,100,0,0,"E","N"
"12007","AA",20070504,"12:32:48",35.22,100,0,0,"E","N"
"12010","AA",20070504,"12:33:23",35.21,200,0,0,"E","N"
"12011","AA",20070504,"12:33:27",35.21,100,0,0,"E","N"
"12012","AA",20070504,"12:33:31",35.21,100,0,0,"E","N"
"12013","AA",20070504,"12:33:34",35.21,100,0,0,"E","N"
"12014","AA",20070504,"12:33:57",35.22,1000,0,0,"E","N"
"12017","AA",20070504,"12:34:06",35.22,2400,0,0,"F","N"
"12021","AA",20070504,"12:34:07",35.21,500,0,0,"F","N"
"12022","AA",20070504,"12:34:07",35.22,300,0,0,"E","N"
"12028","AA",20070504,"12:34:16",35.21,100,0,0,"E","N"
"12030","AA",20070504,"12:34:20",35.22,100,0,0,"E","N"
"12031","AA",20070504,"12:34:21",35.22,100,0,0,"E","N"
"12032","AA",20070504,"12:34:29",35.21,400,0,0,"E","N"
"12033","AA",20070504,"12:34:30",35.21,500,0,0,"E","N"
"12034","AA",20070504,"12:34:32",35.21,100,0,0,"E","P"
"12035","AA",20070504,"12:34:37",35.21,100,0,0,"E","N"
"12036","AA",20070504,"12:34:44",35.21,200,0,0,"F","N"
"12037","AA",20070504,"12:34:53",35.21,100,0,0,"E","N"
"12038","AA",20070504,"12:35:00",35.21,200,0,0,"E","N"
"12039","AA",20070504,"12:35:01",35.21,500,0,0,"E","N"
"12040","AA",20070504,"12:35:04",35.21,400,0,0,"E","N"
"12041","AA",20070504,"12:35:05",35.21,100,0,0,"E","P"
"12042","AA",20070504,"12:35:08",35.2,200,0,0,"E","N"
"12046","AA",20070504,"12:35:12",35.2,200,0,0,"E","N"
"12049","AA",20070504,"12:35:14",35.2,100,0,0,"E","N"
"12050","AA",20070504,"12:35:18",35.2,100,0,0,"E","N"
"12051","AA",20070504,"12:35:21",35.2,100,0,0,"E","N"
"12052","AA",20070504,"12:35:24",35.2,300,0,0,"E","N"
"12054","AA",20070504,"12:35:25",35.2,100,0,0,"E","N"
"12055","AA",20070504,"12:35:28",35.2,200,0,0,"E","N"
"12056","AA",20070504,"12:35:32",35.21,400,0,0,"E","N"
"12057","AA",20070504,"12:35:33",35.2,1300,0,0,"E","N"
"12059","AA",20070504,"12:35:34",35.2,200,0,0,"E","N"
"12060","AA",20070504,"12:35:36",35.19,600,0,0,"E","N"
"12061","AA",20070504,"12:35:39",35.2,300,0,0,"E","N"
"12063","AA",20070504,"12:35:42",35.19,400,0,0,"E","N"
"12066","AA",20070504,"12:35:47",35.19,100,0,0,"E","N"
"12067","AA",20070504,"12:35:50",35.19,400,0,0,"E","N"
"12081","AA",20070504,"12:36:02",35.19,100,0,0,"F","C"
"12082","AA",20070504,"12:36:02",35.2,1800,0,0,"F","N"
"12088","AA",20070504,"12:36:07",35.18,200,0,0,"E","N"
"12089","AA",20070504,"12:36:07",35.18,500,0,0,"E","N"
"12090","AA",20070504,"12:36:09",35.18,200,0,0,"F","N"
"12091","AA",20070504,"12:36:09",35.18,100,0,0,"E","N"
"12099","AA",20070504,"12:36:20",35.17,200,0,0,"E","N"
"12107","AA",20070504,"12:36:28",35.18,400,0,0,"E","N"
"12112","AA",20070504,"12:36:28",35.18,4800,0,0,"E","N"
"12113","AA",20070504,"12:36:28",35.18,100,0,0,"E","N"
"12114","AA",20070504,"12:36:28",35.18,200,0,0,"E","N"
"12121","AA",20070504,"12:36:31",35.19,400,0,0,"E","N"
"12122","AA",20070504,"12:36:49",35.18,100,0,0,"E","N"
"12124","AA",20070504,"12:36:50",35.19,800,0,0,"E","P"
"12125","AA",20070504,"12:36:50",35.19,200,0,0,"E","N"
"12126","AA",20070504,"12:36:50",35.18,2000,0,0,"E","N"
"12129","AA",20070504,"12:37:14",35.18,500,0,0,"E","N"
"12135","AA",20070504,"12:37:15",35.19,500,0,0,"F","N"
"12143","AA",20070504,"12:37:23",35.18,200,0,0,"E","N"
"12144","AA",20070504,"12:37:26",35.18,100,0,0,"E","N"
